region,price,manufacturer,model,cylinders,fuel,odometer,transmission,drive,type,seats,engine_cc,max_power,age
ghaziabad,724000,hyundai,verna,4.0,petrol,61491,automatic,fwd,sedan,,,,8
gurgaon,417000,maruti suzuki,baleno,4.0,petrol,93135,automatic,fwd,hatchback,,,,9
faridabad,1014002,kia,seltos,4.0,petrol,50297,automatic,fwd,suv,,,,7
noida,635000,maruti suzuki,vitara brezza,4.0,petrol,70658,manual,fwd,suv,,,,6
ghaziabad,255000,hyundai,grand i10,4.0,petrol,44756,manual,fwd,hatchback,,,,13
noida,908000,kia,seltos,4.0,petrol,61384,automatic,fwd,suv,,,,6
delhi,706000,hyundai,verna,4.0,petrol,65832,automatic,fwd,sedan,,,,9
ghaziabad,367000,maruti suzuki,baleno,4.0,petrol,74248,manual,fwd,hatchback,,,,10
gurgaon,973000,mg motors,hector,4.0,petrol,70147,automatic,,suv,,,,7
delhi,293000,ford,ecosport,4.0,petrol,53428,manual,fwd,suv,,,,13
ghaziabad,272000,maruti suzuki,alto k10,3.0,petrol,40208,manual,fwd,hatchback,,,,9
gurgaon,1355000,skoda,slavia,4.0,petrol,47678,automatic,fwd,sedan,,,,3
noida,383000,maruti suzuki,baleno,4.0,petrol,94787,manual,fwd,hatchback,,,,10
delhi,514000,maruti suzuki,ciaz,4.0,petrol,78187,automatic,fwd,sedan,,,,9
delhi,1301000,hyundai,alcazar,4.0,diesel,36134,manual,fwd,suv,,,,4
delhi,496000,honda,amaze,4.0,petrol,31808,manual,fwd,sedan,,,,7
noida,365000,hyundai,grand i10,4.0,petrol,31905,manual,fwd,hatchback,,,,7
delhi,1343000,mahindra,thar,4.0,diesel,35536,automatic,4wd,suv,,,,4
ghaziabad,811000,skoda,kushaq,3.0,petrol,55032,manual,fwd,suv,,,,4
sonipat,414000,hyundai,xcent,4.0,petrol,28992,automatic,fwd,sedan,,,,10
delhi,367000,honda,wr-v,4.0,petrol,102152,manual,fwd,suv,,,,9
noida,430000,hyundai,santro,4.0,petrol,63252,manual,fwd,hatchback,,,,4
gurgaon,537000,maruti suzuki,ciaz,4.0,petrol,57552,manual,fwd,sedan,,,,9
gurgaon,1232000,kia,seltos,4.0,petrol,57961,automatic,fwd,suv,,,,5
delhi,1047000,hyundai,verna,4.0,petrol,47328,automatic,fwd,sedan,,,,5
noida,497000,renault,kiger,3.0,petrol,11942,manual,fwd,suv,,,,5
delhi,858000,toyota,corolla altis,4.0,petrol,90259,automatic,fwd,sedan,,,,9
faridabad,428000,renault,duster,4.0,petrol,61955,manual,fwd,suv,,,,9
delhi,343000,maruti suzuki,ciaz,4.0,petrol,107197,manual,fwd,sedan,,,,11
ghaziabad,537000,hyundai,aura,4.0,petrol,25778,manual,fwd,sedan,,,,4
faridabad,813000,hyundai,i20 n line,3.0,petrol,81681,automatic,fwd,hatchback,,,,4
gurgaon,1239000,hyundai,alcazar,4.0,diesel,98395,automatic,fwd,suv,,,,4
gurgaon,420000,volkswagen,vento,4.0,petrol,95883,manual,fwd,sedan,,,,10
gurgaon,293000,maruti suzuki,wagon r 1.0,3.0,petrol,84664,automatic,fwd,hatchback,,,,10
delhi,517000,tata,nexon,,petrol,62275,automatic,fwd,suv,,,,7
delhi,236000,renault,kwid,3.0,petrol,45921,automatic,fwd,hatchback,,,,9
noida,1215000,mg motors,hector,4.0,petrol,41065,automatic,fwd,suv,,,,5
delhi,502000,maruti suzuki,ciaz,4.0,petrol,101204,automatic,fwd,sedan,,,,8
noida,1108000,hyundai,creta,4.0,petrol,89640,automatic,fwd,suv,,,,5
gurgaon,958000,skoda,slavia,3.0,petrol,30882,manual,fwd,sedan,,,,4
delhi,1121000,kia,carens,4.0,petrol,13918,manual,fwd,muv,,,,4
ghaziabad,515000,maruti suzuki,ciaz,4.0,petrol,71801,manual,fwd,sedan,,,,9
gurgaon,263000,honda,jazz,4.0,petrol,79615,manual,fwd,hatchback,,,,11
delhi,693000,hyundai,venue,3.0,petrol,105576,automatic,fwd,suv,,,,5
delhi,378000,maruti suzuki,baleno,4.0,petrol,95943,manual,fwd,hatchback,,,,9
gurgaon,1266000,kia,syros,3.0,petrol,13647,automatic,fwd,suv,,,,1
faridabad,419000,honda,city,4.0,petrol,121935,manual,fwd,sedan,,,,10
faridabad,1114000,kia,seltos,4.0,petrol,56852,automatic,fwd,suv,,,,6
noida,796000,hyundai,venue,3.0,petrol,8323,manual,fwd,suv,,,,4
gurgaon,922000,kia,seltos,4.0,petrol,45161,manual,fwd,suv,,,,5
noida,1423000,mahindra,xuv700,4.0,petrol,23660,manual,fwd,suv,,,,4
gurgaon,1320000,hyundai,creta,4.0,petrol,52985,automatic,fwd,suv,,,,4
noida,1205000,tata,harrier,4.0,diesel,83626,automatic,fwd,suv,,,,4
ghaziabad,1602000,mahindra,xuv700,4.0,petrol,104635,automatic,fwd,suv,,,,4
noida,868000,toyota,corolla altis,4.0,petrol,95695,automatic,fwd,sedan,,,,8
noida,940000,toyota,corolla altis,4.0,petrol,81036,automatic,fwd,sedan,,,,7
karnal,796000,hyundai,new i20,4.0,petrol,17199,manual,fwd,hatchback,,,,2
delhi,496000,ford,ecosport,4.0,petrol,31483,automatic,fwd,suv,,,,10
noida,1005000,skoda,slavia,3.0,petrol,44743,manual,fwd,sedan,,,,4
delhi,660000,mahindra,xuv 300,3.0,petrol,41445,manual,fwd,suv,,,,7
ghaziabad,254000,renault,kwid,3.0,petrol,43697,manual,fwd,hatchback,,,,6
ghaziabad,654000,hyundai,creta,4.0,petrol,52752,manual,fwd,suv,,,,7
delhi,387000,hyundai,grand i10,4.0,petrol,35606,automatic,fwd,hatchback,,,,8
delhi,939000,volkswagen,taigun,3.0,petrol,14042,manual,fwd,suv,,,,4
delhi,563000,maruti suzuki,ciaz,4.0,petrol,41182,automatic,fwd,sedan,,,,9
ghaziabad,589000,hyundai,creta,4.0,petrol,79881,automatic,fwd,suv,,,,10
gurgaon,868000,toyota,corolla altis,4.0,petrol,71925,automatic,fwd,sedan,,,,8
delhi,562000,hyundai,aura,4.0,petrol,48517,manual,fwd,sedan,,,,4
gurgaon,941000,kia,seltos,4.0,petrol,92629,automatic,fwd,suv,,,,6
delhi,317000,hyundai,grand i10,4.0,petrol,61710,manual,fwd,hatchback,,,,11
delhi,405000,maruti suzuki,baleno,4.0,petrol,42005,manual,fwd,hatchback,,,,10
delhi,671000,hyundai,venue,2.0,petrol,98497,automatic,fwd,suv,,,,5
ghaziabad,924000,hyundai,new i20,4.0,petrol,13505,automatic,fwd,hatchback,,,,2
gurgaon,305000,renault,kwid,3.0,petrol,16008,manual,fwd,hatchback,,,,5
delhi,1126000,kia,carens,4.0,petrol,17321,manual,fwd,muv,,,,4
sonipat,491000,tata,altroz,4.0,diesel,49642,manual,fwd,hatchback,,,,6
gurgaon,1003000,skoda,slavia,3.0,petrol,103179,automatic,fwd,sedan,,,,4
noida,404000,maruti suzuki,baleno,4.0,petrol,38509,manual,fwd,hatchback,,,,9
karnal,501000,maruti suzuki,swift,4.0,petrol,30224,manual,fwd,hatchback,,,,5
delhi,414000,ford,ecosport,4.0,petrol,99028,manual,fwd,suv,,,,10
delhi,773000,honda,amaze,4.0,petrol,27347,automatic,fwd,sedan,,,,3
gurgaon,264000,renault,kwid,3.0,petrol,48278,manual,fwd,hatchback,,,,8
gurgaon,790000,kia,sonet,3.0,petrol,44609,manual,fwd,suv,,,,5
ghaziabad,477000,tata,nexon,3.0,petrol,55667,manual,fwd,suv,,,,8
gurgaon,396000,maruti suzuki,dzire,4.0,petrol,83826,automatic,fwd,sedan,,,,9
noida,1251000,tata,safari,4.0,diesel,63748,manual,,suv,,,,5
delhi,559000,maruti suzuki,dzire,4.0,petrol,18252,manual,fwd,sedan,,,,4
delhi,1517000,hyundai,alcazar,4.0,petrol,34859,automatic,fwd,suv,,,,4
ghaziabad,718000,tata,nexon,3.0,petrol,66006,automatic,fwd,suv,,,,5
delhi,474000,maruti suzuki,dzire,4.0,petrol,72192,automatic,fwd,sedan,,,,7
ghaziabad,488000,honda,city,4.0,petrol,53246,automatic,fwd,sedan,,,,10
ghaziabad,273000,renault,kwid,3.0,petrol,75518,automatic,fwd,hatchback,,,,9
gurgaon,429000,renault,duster,4.0,petrol,119487,automatic,fwd,suv,,,,8
ghaziabad,363000,tata,tiago,3.0,petrol,108441,automatic,fwd,hatchback,,,,8
gurgaon,1174000,maruti suzuki,grand vitara,4.0,petrol,27848,manual,fwd,suv,,,,3
ghaziabad,652000,mahindra,xuv 300,3.0,petrol,47311,manual,fwd,suv,,,,4
ghaziabad,587000,ford,ecosport,3.0,petrol,100374,manual,fwd,suv,,,,8
noida,1034000,skoda,slavia,3.0,petrol,69599,automatic,fwd,sedan,,,,4
gurgaon,1078000,kia,carens,4.0,petrol,37708,manual,fwd,muv,,,,4
ghaziabad,311000,maruti suzuki,alto 800,3.0,petrol,49422,manual,fwd,hatchback,,,,5
ghaziabad,886000,hyundai,i20 n line,3.0,petrol,24112,automatic,fwd,hatchback,,,,4
ghaziabad,534000,nissan,magnite,3.0,petrol,17521,manual,fwd,suv,,,,3
gurgaon,1856000,mahindra,scorpio n,4.0,petrol,12877,automatic,rwd,suv,,,,2
ghaziabad,856000,hyundai,i20 n line,3.0,petrol,10215,automatic,fwd,hatchback,,,,5
ghaziabad,446000,maruti suzuki,wagon r 1.2,4.0,petrol,28734,manual,fwd,hatchback,,,,7
faridabad,453000,maruti suzuki,ciaz,4.0,petrol,91809,manual,fwd,sedan,,,,8
noida,429000,honda,city,4.0,petrol,60006,manual,fwd,sedan,,,,10
karnal,528000,maruti suzuki,baleno,4.0,petrol,46592,automatic,fwd,hatchback,,,,5
noida,953000,maruti suzuki,brezza,4.0,petrol,15801,manual,fwd,suv,,,,3
delhi,467000,ford,ecosport,4.0,petrol,75044,manual,fwd,suv,,,,10
noida,456000,skoda,rapid,4.0,petrol,105577,manual,fwd,sedan,,,,9
delhi,1198000,maruti suzuki,brezza,4.0,petrol,23690,automatic,fwd,suv,,,,3
gurgaon,1141000,kia,carens,4.0,petrol,58072,manual,fwd,muv,,,,3
ghaziabad,1766000,hyundai,creta n-line,4.0,petrol,6697,manual,fwd,suv,,,,2
noida,241000,renault,kwid,3.0,petrol,21925,manual,fwd,hatchback,,,,10
delhi,188000,maruti suzuki,alto 800,3.0,petrol,79121,manual,fwd,hatchback,,,,13
gurgaon,496000,maruti suzuki,baleno,4.0,petrol,42116,manual,fwd,hatchback,,,,8
delhi,632000,nissan,magnite,3.0,petrol,31709,automatic,fwd,suv,,,,5
faridabad,340000,hyundai,grand i10,4.0,petrol,53328,manual,fwd,hatchback,,,,9
delhi,418000,maruti suzuki,baleno,4.0,petrol,49785,manual,fwd,hatchback,,,,10
delhi,359000,tata,tiago nrg,3.0,petrol,68314,manual,fwd,hatchback,,,,8
delhi,654000,maruti suzuki,vitara brezza,4.0,petrol,22187,manual,fwd,suv,,,,4
delhi,1502000,tata,curvv,3.0,petrol,17063,automatic,fwd,suv,,,,2
delhi,223000,renault,kwid,3.0,petrol,93254,manual,fwd,hatchback,,,,8
delhi,458000,hyundai,elite i20,4.0,petrol,114646,manual,fwd,hatchback,,,,7
delhi,951000,volkswagen,taigun,3.0,petrol,55110,automatic,fwd,suv,,,,4
noida,1132000,kia,seltos,4.0,petrol,30856,automatic,fwd,suv,,,,5
gurgaon,426000,tata,tiago,3.0,petrol,27868,automatic,fwd,hatchback,,,,8
gurgaon,1268418,kia,carens,4.0,petrol,25724,manual,fwd,muv,,,,3
delhi,482000,maruti suzuki,swift,4.0,petrol,39888,automatic,fwd,hatchback,,,,8
ghaziabad,726000,maruti suzuki,ciaz,4.0,petrol,43277,manual,fwd,sedan,,,,6
ghaziabad,240000,maruti suzuki,alto k10,3.0,petrol,40510,manual,fwd,hatchback,,,,10
noida,1345178,hyundai,alcazar,4.0,diesel,100156,automatic,fwd,suv,,,,4
faridabad,846000,honda,city,4.0,petrol,57284,manual,fwd,sedan,,,,5
faridabad,314000,hyundai,grand i10,4.0,petrol,75450,manual,fwd,hatchback,,,,11
gurgaon,798000,honda,city,4.0,petrol,102136,manual,fwd,sedan,,,,5
noida,540000,tata,punch,3.0,cng,42252,manual,fwd,suv,,,,4
noida,639000,hyundai,i20,4.0,petrol,14051,manual,fwd,hatchback,,,,4
gurgaon,295000,maruti suzuki,alto 800,3.0,cng,78520,manual,fwd,hatchback,,,,7
ghaziabad,898000,volkswagen,taigun,3.0,petrol,79791,automatic,fwd,suv,,,,4
sonipat,392000,maruti suzuki,swift,4.0,petrol,95613,manual,fwd,hatchback,,,,8
noida,258000,hyundai,grand i10,4.0,petrol,38353,manual,fwd,hatchback,,,,13
ghaziabad,291000,hyundai,eon,3.0,petrol,34781,manual,fwd,hatchback,,,,10
delhi,391000,hyundai,santro,4.0,petrol,71661,automatic,fwd,hatchback,,,,7
delhi,269000,datsun,redi-go,3.0,petrol,42357,automatic,fwd,hatchback,,,,8
ghaziabad,1072523,kia,seltos,4.0,petrol,33475,automatic,fwd,suv,,,,6
gurgaon,1456294,volkswagen,virtus,3.0,petrol,13906,automatic,fwd,sedan,,,,2
ghaziabad,761000,volkswagen,vento,3.0,petrol,55339,manual,fwd,sedan,,,,4
delhi,437000,tata,tiago,3.0,petrol,18290,manual,fwd,hatchback,,,,7
gurgaon,410000,maruti suzuki,dzire,4.0,petrol,120489,manual,fwd,sedan,,,,7
faridabad,512000,maruti suzuki,swift,4.0,cng,33727,manual,fwd,hatchback,,,,5
faridabad,288000,renault,kwid,3.0,cng,52157,manual,fwd,hatchback,,,,8
noida,403000,maruti suzuki,dzire,4.0,cng,56699,manual,fwd,sedan,,,,9
noida,672000,hyundai,verna,4.0,petrol,92243,automatic,fwd,sedan,,,,9
noida,472000,maruti suzuki,dzire,4.0,petrol,58213,manual,fwd,sedan,,,,6
ghaziabad,451000,honda,city,4.0,petrol,55742,manual,fwd,sedan,,,,10
gurgaon,290000,maruti suzuki,alto 800,3.0,petrol,19822,manual,fwd,hatchback,,,,9
gurgaon,1091713,kia,seltos,4.0,petrol,81994,automatic,fwd,suv,,,,6
faridabad,930000,mahindra,xuv 300,3.0,petrol,17956,manual,fwd,suv,,,,3
gurgaon,714000,hyundai,i20,3.0,petrol,28155,automatic,fwd,hatchback,,,,5
noida,245000,renault,kwid,3.0,petrol,55318,manual,fwd,hatchback,,,,9
gurgaon,816000,hyundai,i20 n line,3.0,petrol,39402,automatic,fwd,hatchback,,,,5
delhi,448000,renault,triber,3.0,petrol,25986,manual,fwd,muv,,,,5
delhi,1201803,honda,elevate,4.0,petrol,6472,automatic,fwd,suv,,,,3
delhi,485000,hyundai,aura,4.0,petrol,33468,manual,fwd,sedan,,,,6
delhi,694000,toyota,urban cruiser,4.0,petrol,66175,automatic,fwd,suv,,,,5
ghaziabad,388000,maruti suzuki,celerio,3.0,petrol,8643,manual,fwd,hatchback,,,,7
ghaziabad,1028083,hyundai,venue n-line,3.0,petrol,30310,automatic,fwd,suv,,,,4
noida,627000,honda,br-v,4.0,petrol,50434,automatic,fwd,suv,,,,10
ghaziabad,328000,maruti suzuki,swift,4.0,petrol,72717,manual,fwd,hatchback,,,,11
gurgaon,471000,maruti suzuki,ciaz,4.0,petrol,42270,manual,fwd,sedan,,,,10
karnal,315000,hyundai,new santro 1.1,4.0,petrol,90510,manual,fwd,hatchback,,,,6
gurgaon,716000,hyundai,creta,4.0,petrol,41286,automatic,fwd,suv,,,,10
ghaziabad,1108838,mg motors,astor,4.0,petrol,39213,automatic,fwd,suv,,,,4
delhi,737000,hyundai,venue,4.0,petrol,24670,manual,fwd,suv,,,,4
gurgaon,525000,hyundai,santro,4.0,cng,37577,manual,fwd,hatchback,,,,4
delhi,1015000,hyundai,tucson,4.0,petrol,65188,automatic,fwd,suv,,,,9
noida,907000,hyundai,verna,4.0,diesel,122209,manual,fwd,sedan,,,,5
gurgaon,609000,maruti suzuki,dzire,4.0,petrol,43133,manual,fwd,sedan,,,,3
gurgaon,1143125,mahindra,thar,4.0,diesel,89372,automatic,4wd,suv,,,,4
delhi,1099793,volkswagen,virtus,3.0,petrol,18676,automatic,fwd,sedan,,,,4
gurgaon,899000,maruti suzuki,brezza,4.0,petrol,26037,manual,fwd,suv,,,,3
ghaziabad,250000,maruti suzuki,celerio,3.0,petrol,106287,automatic,fwd,hatchback,,,,10
gurgaon,1649000,toyota,urban cruiser hyryder,,hybrid,46181,automatic,,suv,,,,3
faridabad,707000,ford,ecosport,3.0,petrol,56574,manual,fwd,suv,,,,6
gurgaon,361000,hyundai,grand i10,4.0,petrol,40337,manual,fwd,hatchback,,,,10
gurgaon,321000,renault,kwid,,petrol,17378,manual,,hatchback,,,,7
ghaziabad,289000,honda,amaze,4.0,petrol,54836,manual,fwd,sedan,,,,13
gurgaon,732000,hyundai,aura,4.0,cng,35675,manual,fwd,sedan,,,,2
delhi,781000,maruti suzuki,vitara brezza,4.0,diesel,79445,manual,fwd,suv,,,,8
delhi,759000,mahindra,xuv 300,4.0,diesel,97044,manual,fwd,suv,,,,7
gurgaon,1192684,volkswagen,taigun,3.0,petrol,49487,automatic,fwd,suv,,,,4
delhi,506000,honda,amaze,4.0,petrol,68831,manual,fwd,sedan,,,,7
ghaziabad,270000,maruti suzuki,swift,4.0,petrol,77371,manual,fwd,hatchback,,,,12
delhi,1122000,mahindra,thar,4.0,petrol,19099,manual,4wd,suv,,,,4
faridabad,1139000,mahindra,thar,4.0,petrol,34505,automatic,4wd,suv,,,,4
ghaziabad,300000,maruti suzuki,wagon r 1.0,3.0,petrol,59405,automatic,fwd,hatchback,,,,10
ghaziabad,272000,tata,tiago,3.0,petrol,102826,manual,fwd,hatchback,,,,10
noida,1326000,hyundai,creta,4.0,diesel,35737,manual,fwd,suv,,,,4
gurgaon,233000,renault,kwid,3.0,petrol,39441,manual,fwd,hatchback,,,,8
faridabad,359000,hyundai,santro,4.0,petrol,29431,manual,fwd,hatchback,,,,7
ghaziabad,956000,honda,civic,4.0,petrol,107912,automatic,fwd,sedan,,,,7
delhi,929000,toyota,corolla altis,4.0,petrol,48415,automatic,fwd,sedan,,,,9
noida,612000,mahindra,xuv 300,3.0,petrol,64648,automatic,fwd,suv,,,,5
noida,353000,honda,jazz,4.0,petrol,71562,automatic,fwd,hatchback,,,,10
delhi,670000,tata,nexon,3.0,petrol,109136,automatic,fwd,suv,,,,5
delhi,289000,hyundai,grand i10,4.0,petrol,100153,manual,fwd,hatchback,,,,11
gurgaon,233000,hyundai,i10,4.0,petrol,61077,manual,fwd,hatchback,,,,11
ghaziabad,369000,maruti suzuki,ciaz,4.0,petrol,113908,manual,fwd,sedan,,,,11
faridabad,373000,renault,triber,3.0,petrol,106647,manual,fwd,muv,,,,6
delhi,272000,hyundai,grand i10,4.0,petrol,74420,manual,fwd,hatchback,,,,11
delhi,293000,hyundai,grand i10,4.0,petrol,89923,manual,fwd,hatchback,,,,10
delhi,405000,maruti suzuki,baleno,4.0,petrol,50256,manual,fwd,hatchback,,,,10
delhi,230000,renault,kwid,,petrol,102723,manual,,hatchback,,,,8
gurgaon,1043000,hyundai,creta,4.0,petrol,96935,automatic,fwd,suv,,,,6
ghaziabad,264000,maruti suzuki,wagon r,3.0,petrol,50004,manual,fwd,hatchback,,,,10
noida,604000,tata,nexon,3.0,petrol,50204,manual,fwd,suv,,,,5
faridabad,375000,maruti suzuki,celerio,3.0,petrol,43111,automatic,fwd,hatchback,,,,9
delhi,1165000,mahindra,thar,4.0,petrol,39494,automatic,4wd,suv,,,,4
delhi,685000,hyundai,venue,3.0,petrol,71519,automatic,fwd,suv,,,,6
ghaziabad,442000,maruti suzuki,wagon r 1.2,4.0,petrol,23405,manual,fwd,hatchback,,,,5
gurgaon,300000,hyundai,grand i10,4.0,petrol,79433,manual,fwd,hatchback,,,,10
delhi,621000,tata,nexon,3.0,petrol,97444,automatic,fwd,suv,,,,5
gurgaon,735000,tata,nexon,3.0,petrol,60715,automatic,fwd,suv,,,,4
ghaziabad,423000,ford,ecosport,4.0,petrol,46558,automatic,fwd,suv,,,,11
delhi,642000,tata,nexon,3.0,petrol,35835,automatic,fwd,suv,,,,6
gurgaon,679000,maruti suzuki,baleno,4.0,petrol,41629,manual,fwd,hatchback,,,,3
gurgaon,506000,hyundai,elite i20,4.0,petrol,38794,manual,fwd,hatchback,,,,7
ghaziabad,363000,honda,amaze,4.0,petrol,51298,manual,fwd,sedan,,,,11
delhi,222000,maruti suzuki,alto 800,3.0,petrol,59564,manual,fwd,hatchback,,,,9
noida,1325000,tata,safari,4.0,diesel,100190,manual,fwd,suv,,,,4
delhi,264000,tata,tiago,3.0,petrol,83984,manual,fwd,hatchback,,,,10
delhi,592000,maruti suzuki,baleno,4.0,petrol,49544,manual,fwd,hatchback,,,,5
delhi,1166000,mahindra,thar,4.0,petrol,40177,automatic,4wd,suv,,,,4
noida,1181000,tata,harrier,4.0,diesel,53427,manual,fwd,suv,,,,4
gurgaon,700000,kia,sonet,3.0,petrol,45080,manual,fwd,suv,,,,5
delhi,287000,hyundai,grand i10,4.0,petrol,52172,manual,fwd,hatchback,,,,12
gurgaon,758000,hyundai,venue,3.0,petrol,29469,manual,fwd,suv,,,,5
gurgaon,489000,maruti suzuki,swift,4.0,petrol,106511,automatic,fwd,hatchback,,,,6
gurgaon,698000,kia,sonet,3.0,petrol,37938,manual,fwd,suv,,,,5
delhi,850000,maruti suzuki,vitara brezza,4.0,petrol,32596,automatic,fwd,suv,,,,6
gurgaon,1033000,kia,seltos,4.0,petrol,27846,manual,fwd,suv,,,,4
gurgaon,653000,hyundai,venue,3.0,petrol,82770,manual,fwd,suv,,,,4
gurgaon,505000,renault,kiger,3.0,petrol,77939,manual,fwd,suv,,,,5
ghaziabad,377000,maruti suzuki,baleno,4.0,petrol,86799,manual,fwd,hatchback,,,,10
delhi,470000,honda,br-v,4.0,petrol,54748,manual,fwd,suv,,,,10
gurgaon,559000,honda,wr-v,4.0,petrol,34664,manual,fwd,suv,,,,7
faridabad,612000,hyundai,venue,3.0,petrol,60673,manual,fwd,suv,,,,5
gurgaon,308000,tata,tigor,3.0,petrol,97546,manual,fwd,sedan,,,,9
gurgaon,782000,mahindra,xuv 300,3.0,petrol,56276,manual,fwd,suv,,,,4
sonipat,1123000,mahindra,thar,4.0,petrol,17911,manual,4wd,suv,,,,4
ghaziabad,662000,hyundai,venue,3.0,petrol,60745,manual,fwd,suv,,,,4
delhi,417000,honda,amaze,4.0,petrol,47070,manual,fwd,sedan,,,,9
gurgaon,478000,maruti suzuki,swift,4.0,petrol,55215,automatic,fwd,hatchback,,,,8
delhi,992000,honda,city,4.0,petrol,40837,automatic,fwd,sedan,,,,5
ghaziabad,317000,honda,amaze,4.0,cng,52749,manual,fwd,sedan,,,,12
ghaziabad,511000,maruti suzuki,baleno,4.0,petrol,49353,manual,fwd,hatchback,,,,7
noida,660000,maruti suzuki,baleno,4.0,petrol,76620,manual,fwd,hatchback,,,,4
delhi,522000,ford,freestyle,3.0,petrol,41862,manual,fwd,crossover,,,,5
delhi,310000,maruti suzuki,alto k10,3.0,petrol,36415,manual,fwd,hatchback,,,,7
ghaziabad,313000,honda,amaze,4.0,petrol,79859,manual,fwd,sedan,,,,12
faridabad,832000,maruti suzuki,baleno,4.0,petrol,9814,manual,fwd,hatchback,,,,1
noida,942000,volkswagen,taigun,3.0,petrol,57441,manual,fwd,suv,,,,4
gurgaon,488000,tata,punch,3.0,petrol,54743,manual,fwd,suv,,,,4
gurgaon,716000,maruti suzuki,vitara brezza,4.0,petrol,43678,manual,fwd,suv,,,,4
delhi,490000,maruti suzuki,dzire,4.0,petrol,35626,automatic,fwd,sedan,,,,7
gurgaon,1254278,honda,elevate,4.0,petrol,29999,manual,fwd,suv,,,,3
gurgaon,476000,ford,ecosport,4.0,petrol,62140,automatic,fwd,suv,,,,10
delhi,356000,hyundai,grand i10,4.0,cng,71410,manual,fwd,hatchback,,,,9
noida,546000,hyundai,elite i20,4.0,petrol,86845,manual,fwd,hatchback,,,,7
delhi,1001000,mg motors,hector,4.0,petrol,77327,automatic,,suv,,,,7
gurgaon,488000,hyundai,elite i20,4.0,petrol,81842,automatic,fwd,hatchback,,,,7
gurgaon,209000,maruti suzuki,alto 800,3.0,petrol,51827,manual,fwd,hatchback,,,,12
karnal,589000,maruti suzuki,celerio,3.0,cng,6608,manual,fwd,hatchback,,,,2
karnal,511000,honda,amaze,4.0,petrol,53762,manual,fwd,sedan,,,,7
karnal,241000,renault,kwid,3.0,petrol,64189,manual,fwd,hatchback,,,,8
faridabad,235000,maruti suzuki,wagon r 1.0,3.0,petrol,30692,manual,fwd,hatchback,,,,13
gurgaon,344000,maruti suzuki,ignis,4.0,petrol,102378,manual,fwd,hatchback,,,,9
sonipat,508000,tata,tiago,3.0,cng,50751,manual,fwd,hatchback,,,,4
ghaziabad,781000,maruti suzuki,dzire,3.0,petrol,27609,manual,fwd,sedan,,,,2
ghaziabad,328000,hyundai,grand i10,4.0,petrol,64032,manual,fwd,hatchback,,,,11
noida,699000,honda,jazz,4.0,petrol,39102,automatic,fwd,hatchback,,,,4
ghaziabad,471000,hyundai,elite i20,4.0,petrol,17254,manual,fwd,hatchback,,,,8
faridabad,405000,maruti suzuki,wagon r,4.0,petrol,44197,manual,fwd,hatchback,,,,7
delhi,504000,maruti suzuki,swift,4.0,petrol,63261,automatic,fwd,hatchback,,,,8
delhi,604000,tata,altroz,4.0,diesel,61877,manual,fwd,hatchback,,,,5
faridabad,1128000,mahindra,thar,4.0,diesel,61758,manual,4wd,suv,,,,4
noida,337000,hyundai,grand i10,4.0,petrol,46187,manual,fwd,hatchback,,,,10
sonipat,437000,maruti suzuki,s-presso,3.0,cng,46035,manual,fwd,hatchback,,,,4
sonipat,393000,honda,amaze,4.0,petrol,42655,manual,fwd,sedan,,,,8
sonipat,251000,hyundai,eon,3.0,petrol,83167,manual,fwd,hatchback,,,,10
sonipat,526000,maruti suzuki,swift,4.0,petrol,14335,manual,fwd,hatchback,,,,5
ghaziabad,756000,hyundai,verna,4.0,petrol,40967,manual,fwd,sedan,,,,7
faridabad,998000,maruti suzuki,brezza,4.0,petrol,46575,automatic,fwd,suv,,,,3
ghaziabad,373000,hyundai,grand i10,4.0,petrol,39883,manual,fwd,hatchback,,,,9
ghaziabad,507000,maruti suzuki,baleno,4.0,petrol,31081,automatic,fwd,hatchback,,,,8
noida,770000,hyundai,venue,4.0,petrol,30882,manual,fwd,suv,,,,3
faridabad,620000,honda,city,4.0,petrol,62586,manual,fwd,sedan,,,,7
faridabad,1050258,hyundai,creta,4.0,petrol,43705,manual,fwd,suv,,,,4
ghaziabad,215000,datsun,redi-go,3.0,petrol,42994,manual,fwd,hatchback,,,,9
gurgaon,802000,maruti suzuki,s-cross,4.0,petrol,55255,automatic,fwd,suv,,,,5
ghaziabad,631000,ford,ecosport,3.0,petrol,31185,manual,fwd,suv,,,,7
delhi,948000,hyundai,verna,4.0,diesel,67335,manual,fwd,sedan,,,,4
delhi,192000,maruti suzuki,alto 800,3.0,petrol,75319,manual,fwd,hatchback,,,,13
ghaziabad,1192713,kia,seltos,4.0,diesel,31476,manual,fwd,suv,,,,4
ghaziabad,523000,hyundai,grand i10 nios,4.0,petrol,34684,manual,fwd,hatchback,,,,6
faridabad,310000,maruti suzuki,celerio,3.0,petrol,60637,manual,fwd,hatchback,,,,11
ghaziabad,304000,maruti suzuki,wagon r,3.0,petrol,71694,manual,fwd,hatchback,,,,9
delhi,376000,tata,tiago,3.0,petrol,16719,manual,fwd,hatchback,,,,8
sonipat,201000,hyundai,eon,3.0,petrol,49768,manual,fwd,hatchback,,,,11
noida,610000,maruti suzuki,dzire,4.0,petrol,13124,manual,fwd,sedan,,,,4
