type,transmission,fuel,price,engine_cc,max_power,cylinders,seats,model,manufacturer,odometer,region,drive,age
sedan,manual,diesel,350000.0,1461.0,84.8,4.0,5.0,sunny,nissan,55684,bangalore,fwd,14
suv,manual,petrol,600000.0,999.0,71.02,3.0,5.0,magnite,nissan,5243,chennai,,5
sedan,manual,diesel,400000.0,1461.0,84.8,4.0,5.0,sunny,nissan,79276,surat,fwd,10
suv,manual,diesel,400000.0,1461.0,108.5,4.0,5.0,terrano,nissan,159349,pune,fwd,13
suv,manual,diesel,350000.0,1461.0,108.5,4.0,5.0,terrano,nissan,7282,pune,fwd,12
suv,manual,petrol,600000.0,999.0,71.02,3.0,5.0,magnite,nissan,72096,hyderabad,,5
hatchback,manual,petrol,165000.0,1198.0,75.0,3.0,5.0,micra,nissan,122515,vadodara,fwd,16
sedan,manual,petrol,218000.00000000003,1498.0,97.7,4.0,5.0,sunny,nissan,41546,ghaziabad,fwd,14
suv,automatic,petrol,851000.0,999.0,98.63,3.0,5.0,magnite,nissan,16882,surat,,5
sedan,manual,diesel,225000.0,1461.0,84.8,4.0,5.0,sunny,nissan,71735,surat,fwd,14
hatchback,manual,petrol,180000.0,1198.0,67.04,3.0,5.0,micra active,nissan,62332,ghaziabad,fwd,13
suv,manual,petrol,628000.0,999.0,71.02,3.0,5.0,magnite,nissan,18549,pune,,5
suv,manual,diesel,445000.0,1461.0,83.8,4.0,5.0,terrano,nissan,174943,pune,fwd,12
hatchback,automatic,petrol,420000.0,1198.0,76.0,3.0,5.0,micra,nissan,56742,hyderabad,fwd,9
suv,manual,petrol,420000.0,1598.0,102.5,4.0,5.0,terrano,nissan,50037,pune,fwd,10
sedan,manual,petrol,200000.0,1498.0,97.7,4.0,5.0,sunny,nissan,131936,ahmedabad,fwd,15
hatchback,manual,petrol,200000.0,1198.0,75.0,3.0,5.0,micra,nissan,43170,kolkata,fwd,16
suv,manual,petrol,765000.0,999.0,98.63,3.0,5.0,magnite,nissan,19154,ahmedabad,,5
suv,manual,petrol,380000.0,1598.0,102.5,4.0,5.0,terrano,nissan,99170,pune,fwd,10
hatchback,manual,diesel,400000.0,1461.0,63.1,4.0,5.0,micra,nissan,82544,gurgaon,fwd,12
hatchback,manual,diesel,320000.0,1461.0,63.1,4.0,5.0,micra,nissan,102400,bangalore,two whhel drive,14
sedan,manual,petrol,225000.0,1498.0,97.7,4.0,5.0,sunny,nissan,91098,ahmedabad,fwd,14
suv,manual,diesel,399000.0,1461.0,83.8,4.0,5.0,terrano,nissan,94905,chandigarh,fwd,13
hatchback,manual,petrol,200000.0,1198.0,67.04,3.0,5.0,micra active,nissan,102140,ghaziabad,fwd,12
sedan,manual,petrol,180000.0,1498.0,97.7,4.0,5.0,sunny,nissan,75732,gurgaon,fwd,15
suv,manual,petrol,769000.0,999.0,98.63,3.0,5.0,magnite,nissan,12822,ahmedabad,,5
sedan,manual,petrol,200000.0,1498.0,97.7,4.0,5.0,sunny,nissan,56811,ahmedabad,fwd,15
sedan,manual,diesel,259000.0,1461.0,84.8,4.0,5.0,sunny,nissan,128177,gurgaon,fwd,12
sedan,manual,petrol,350000.0,1498.0,97.7,4.0,5.0,sunny,nissan,40403,pune,fwd,14
hatchback,manual,petrol,179000.0,1198.0,75.0,3.0,5.0,micra,nissan,130000,pune,fwd,15
sedan,manual,diesel,350000.0,1461.0,84.8,4.0,5.0,sunny,nissan,143139,chennai,fwd,14
sedan,manual,petrol,192000.0,1498.0,97.7,4.0,5.0,sunny,nissan,121014,gurgaon,fwd,14
hatchback,manual,petrol,300000.0,1198.0,67.04,3.0,5.0,micra active,nissan,50124,jaipur,fwd,10
hatchback,manual,diesel,210000.0,1461.0,63.1,4.0,5.0,micra,nissan,87895,new delhi,fwd,12
suv,manual,diesel,500000.0,1461.0,83.8,4.0,5.0,terrano,nissan,100987,lucknow,fwd,11
sedan,manual,diesel,300000.0,1461.0,84.8,4.0,5.0,sunny,nissan,176346,bangalore,fwd,13
hatchback,manual,petrol,513000.0,1198.0,67.04,3.0,5.0,micra active,nissan,45469,hyderabad,fwd,8
suv,manual,diesel,525000.0,1461.0,108.5,4.0,5.0,terrano,nissan,164202,jaipur,fwd,12
suv,manual,diesel,550000.0,1461.0,83.8,4.0,5.0,terrano,nissan,53337,ahmedabad,fwd,11
suv,manual,diesel,500000.0,1461.0,108.5,4.0,5.0,terrano,nissan,149796,gurgaon,fwd,12
suv,manual,diesel,600000.0,1461.0,83.8,4.0,5.0,terrano,nissan,86327,ghaziabad,fwd,10
hatchback,manual,diesel,300000.0,1461.0,63.1,4.0,5.0,micra,nissan,63624,hyderabad,fwd,15
sedan,manual,diesel,250000.0,1461.0,84.8,4.0,5.0,sunny,nissan,100000,pune,fwd,14
suv,manual,petrol,955000.0000000001,1498.0,104.55,4.0,5.0,kicks,nissan,3275,gurgaon,fwd,4
sedan,manual,petrol,199000.0,1498.0,97.7,4.0,5.0,sunny,nissan,90176,new delhi,fwd,14
hatchback,manual,petrol,300000.0,1198.0,75.0,3.0,5.0,micra,nissan,24108,hyderabad,fwd,13
hatchback,manual,petrol,240000.0,1198.0,75.0,3.0,5.0,micra,nissan,87371,ahmedabad,fwd,15
suv,manual,diesel,400000.0,1461.0,108.5,4.0,5.0,terrano,nissan,97052,ahmedabad,fwd,12
suv,manual,diesel,350000.0,1461.0,83.8,4.0,5.0,terrano,nissan,63441,ahmedabad,fwd,13
suv,manual,petrol,341000.0,1598.0,102.5,4.0,5.0,terrano,nissan,78300,ghaziabad,fwd,12
hatchback,manual,petrol,298000.0,1198.0,67.04,3.0,5.0,micra active,nissan,24666,pune,fwd,11
suv,manual,petrol,700000.0,999.0,98.63,3.0,5.0,magnite,nissan,18241,lucknow,,5
suv,manual,petrol,600000.0,999.0,71.02,3.0,5.0,magnite,nissan,26527,dehradun,,5
hatchback,manual,petrol,200000.0,1198.0,75.0,3.0,5.0,micra,nissan,46937,new delhi,fwd,15
hatchback,manual,petrol,100000.0,1198.0,75.0,3.0,5.0,micra,nissan,98910,gurgaon,fwd,16
hatchback,manual,petrol,285000.0,1198.0,67.04,3.0,5.0,micra active,nissan,27063,new delhi,fwd,10
sedan,manual,petrol,420000.0,1498.0,97.6,4.0,5.0,sunny,nissan,55542,noida,fwd,11
suv,manual,diesel,450000.0,1461.0,83.8,4.0,5.0,terrano,nissan,141577,ghaziabad,fwd,12
hatchback,manual,diesel,300000.0,1461.0,63.1,4.0,5.0,micra,nissan,87272,pune,two whhel drive,15
hatchback,manual,diesel,150000.0,1461.0,63.1,4.0,5.0,micra,nissan,122418,jaipur,fwd,13
suv,manual,petrol,800000.0,999.0,71.02,3.0,5.0,magnite,nissan,5337,new delhi,,4
suv,manual,diesel,475000.0,1461.0,83.8,4.0,5.0,terrano,nissan,88017,thane,fwd,13
suv,manual,petrol,900000.0,1498.0,104.55,4.0,5.0,kicks,nissan,3487,ghaziabad,fwd,4
suv,manual,petrol,620000.0,999.0,71.02,3.0,5.0,magnite,nissan,21747,jaipur,,5
sedan,manual,petrol,300000.0,1498.0,97.7,4.0,5.0,sunny,nissan,79433,ahmedabad,fwd,12
hatchback,automatic,petrol,400000.0,1198.0,76.0,3.0,5.0,micra,nissan,45919,new delhi,fwd,11
suv,manual,diesel,600000.0,1461.0,83.8,4.0,5.0,terrano,nissan,70684,vadodara,fwd,10
hatchback,manual,petrol,403000.0,1198.0,67.04,3.0,5.0,micra active,nissan,69834,hyderabad,fwd,9
hatchback,manual,petrol,409000.0,1198.0,67.04,3.0,5.0,micra active,nissan,82451,hyderabad,fwd,9
suv,manual,petrol,969000.0,999.0,71.02,3.0,5.0,magnite,nissan,8857,hyderabad,,5
suv,manual,diesel,662000.0,1461.0,108.5,4.0,5.0,terrano,nissan,90580,hyderabad,fwd,12
suv,manual,petrol,476000.0,1598.0,102.5,4.0,5.0,terrano,nissan,71000,new delhi,fwd,12
hatchback,manual,petrol,494000.00000000006,1198.0,67.04,3.0,5.0,micra active,nissan,18904,gurgaon,fwd,8
suv,manual,diesel,807000.0,1461.0,83.8,4.0,5.0,terrano,nissan,63676,bangalore,fwd,10
sedan,manual,petrol,200000.0,1498.0,97.7,4.0,5.0,sunny,nissan,73431,ahmedabad,fwd,15
hatchback,manual,petrol,260000.0,1198.0,67.04,3.0,5.0,micra active,nissan,55955,ahmedabad,fwd,11
hatchback,manual,petrol,200000.0,1198.0,67.04,3.0,5.0,micra active,nissan,90337,dehradun,fwd,12
hatchback,manual,diesel,145000.0,1461.0,63.1,4.0,5.0,micra,nissan,137193,gurgaon,fwd,13
suv,manual,diesel,400000.0,1461.0,108.5,4.0,5.0,terrano,nissan,47593,gurgaon,fwd,13
hatchback,manual,diesel,150000.0,1461.0,63.1,4.0,5.0,micra,nissan,80629,surat,fwd,12
suv,manual,petrol,600000.0,999.0,71.02,3.0,5.0,magnite,nissan,3200,dehradun,,5
suv,manual,diesel,1050000.0,1461.0,108.5,4.0,5.0,kicks,nissan,23317,gurgaon,2wd,7
hatchback,manual,diesel,270000.0,1461.0,63.1,4.0,5.0,micra,nissan,29583,ahmedabad,fwd,13
suv,manual,diesel,375000.0,1461.0,108.5,4.0,5.0,terrano,nissan,114624,ghaziabad,fwd,13
suv,manual,diesel,600000.0,1461.0,108.5,4.0,5.0,terrano,nissan,144344,jaipur,fwd,12
suv,manual,diesel,600000.0,1461.0,83.8,4.0,5.0,terrano,nissan,89919,jaipur,fwd,12
suv,manual,diesel,500000.0,1461.0,83.8,4.0,5.0,terrano,nissan,161610,bangalore,fwd,12
sedan,manual,petrol,250000.0,1498.0,97.7,4.0,5.0,sunny,nissan,64116,pune,fwd,14
suv,automatic,petrol,900000.0,999.0,98.63,3.0,5.0,magnite,nissan,9391,ahmedabad,,5
suv,manual,diesel,420000.0,1461.0,108.5,4.0,5.0,terrano,nissan,89425,gurgaon,fwd,13
hatchback,manual,diesel,190000.0,1461.0,63.1,4.0,5.0,micra,nissan,63180,new delhi,fwd,12
suv,manual,diesel,550000.0,1461.0,83.8,4.0,5.0,terrano,nissan,100622,jaipur,fwd,11
sedan,manual,diesel,300000.0,1461.0,84.8,4.0,5.0,sunny,nissan,126657,lucknow,fwd,14
hatchback,manual,petrol,370000.0,1198.0,67.04,3.0,5.0,micra active,nissan,24781,new delhi,fwd,8
hatchback,manual,petrol,200000.0,1198.0,67.04,3.0,5.0,micra active,nissan,83442,hyderabad,fwd,13
suv,manual,diesel,350000.0,1461.0,108.5,4.0,5.0,terrano,nissan,97609,dehradun,fwd,13
suv,manual,diesel,320000.0,1461.0,83.8,4.0,5.0,terrano,nissan,70521,new delhi,fwd,12
hatchback,manual,diesel,229999.99999999997,1461.0,63.1,4.0,5.0,micra,nissan,96299,surat,two whhel drive,14
suv,manual,petrol,730000.0,999.0,71.02,3.0,5.0,magnite,nissan,26483,hyderabad,,5
suv,manual,diesel,415000.00000000006,1461.0,83.8,4.0,5.0,terrano,nissan,89321,gurgaon,fwd,11
suv,automatic,petrol,1025000.0,999.0,98.63,3.0,5.0,magnite,nissan,7207,bangalore,,5
suv,manual,diesel,625000.0,1461.0,83.8,4.0,5.0,terrano,nissan,82383,bangalore,fwd,13
suv,manual,diesel,340000.0,1461.0,83.8,4.0,5.0,terrano,nissan,86060,gurgaon,fwd,12
sedan,manual,petrol,200000.0,1498.0,97.7,4.0,5.0,sunny,nissan,141870,gurgaon,fwd,14
suv,manual,diesel,350000.0,1461.0,83.8,4.0,5.0,terrano,nissan,148627,noida,fwd,12
hatchback,manual,petrol,350000.0,1198.0,67.04,3.0,5.0,micra active,nissan,26053,lucknow,fwd,8
hatchback,manual,petrol,225000.0,1198.0,75.0,3.0,5.0,micra,nissan,56000,mumbai,fwd,16
hatchback,manual,petrol,325000.0,1198.0,75.0,3.0,5.0,micra,nissan,96110,kozhikode,fwd,9
suv,manual,petrol,650000.0,999.0,71.02,3.0,5.0,magnite,nissan,53812,noida,,5
suv,manual,petrol,500000.0,1598.0,102.5,4.0,5.0,terrano,nissan,80961,pune,fwd,12
hatchback,manual,diesel,250000.0,1461.0,63.1,4.0,5.0,micra,nissan,63210,kolkata,two whhel drive,15
sedan,manual,petrol,245000.00000000003,1498.0,97.6,4.0,5.0,sunny,nissan,51000,mumbai,fwd,15
suv,manual,diesel,500000.0,1461.0,108.5,4.0,5.0,terrano,nissan,75642,new delhi,fwd,11
sedan,automatic,petrol,583000.0,1498.0,99.6,4.0,5.0,sunny,nissan,33572,gurgaon,fwd,9
suv,manual,diesel,432000.0,1461.0,83.8,4.0,5.0,terrano,nissan,80311,pune,fwd,13
hatchback,manual,petrol,423000.00000000006,1198.0,67.04,3.0,5.0,micra active,nissan,34605,ghaziabad,fwd,8
suv,manual,diesel,437000.0,1461.0,108.5,4.0,5.0,terrano,nissan,102161,hyderabad,fwd,13
suv,manual,diesel,900000.0,1461.0,108.5,4.0,5.0,kicks,nissan,46410,noida,2wd,7
suv,manual,diesel,387000.0,1461.0,83.8,4.0,5.0,terrano,nissan,129155,gurgaon,fwd,11
hatchback,manual,petrol,160000.0,1198.0,75.0,3.0,5.0,micra,nissan,101676,bangalore,fwd,15
sedan,manual,diesel,292000.0,1461.0,84.8,4.0,5.0,sunny,nissan,108149,hyderabad,fwd,14
hatchback,automatic,petrol,488999.99999999994,1198.0,75.94,3.0,5.0,micra,nissan,10266,pune,fwd,9
suv,manual,diesel,426999.99999999994,1461.0,108.5,4.0,5.0,terrano,nissan,168086,pune,fwd,12
sedan,manual,petrol,241000.0,1498.0,97.7,4.0,5.0,sunny,nissan,69812,lucknow,fwd,13
suv,manual,diesel,310000.0,1461.0,108.5,4.0,5.0,terrano,nissan,172944,ghaziabad,fwd,12
sedan,manual,diesel,339000.0,1461.0,84.8,4.0,5.0,sunny,nissan,61034,ghaziabad,fwd,11
sedan,automatic,petrol,400000.0,1498.0,99.61,4.0,5.0,sunny,nissan,90592,pune,fwd,13
suv,manual,petrol,831000.0,999.0,71.02,3.0,5.0,magnite,nissan,10048,hyderabad,,5
hatchback,manual,petrol,396000.0,1198.0,67.04,3.0,5.0,micra active,nissan,23947,lucknow,fwd,9
suv,manual,diesel,370000.0,1461.0,108.5,4.0,5.0,terrano,nissan,70977,gurgaon,fwd,12
suv,manual,petrol,951000.0,999.0,98.63,3.0,5.0,magnite,nissan,28005,chennai,,5
suv,manual,diesel,430999.99999999994,1461.0,108.5,4.0,5.0,terrano,nissan,100112,gurgaon,fwd,11
suv,manual,diesel,446000.0,1461.0,108.5,4.0,5.0,terrano,nissan,66252,gurgaon,fwd,11
hatchback,automatic,petrol,493000.0,1198.0,75.94,3.0,5.0,micra,nissan,13333,jaipur,fwd,7
sedan,manual,diesel,261000.0,1461.0,84.8,4.0,5.0,sunny,nissan,102009,pune,fwd,14
suv,manual,diesel,352000.0,1461.0,83.8,4.0,5.0,terrano,nissan,116996,noida,fwd,12
hatchback,manual,petrol,183000.0,1198.0,67.04,3.0,5.0,micra active,nissan,78999,gurgaon,fwd,13
suv,manual,diesel,450000.0,1461.0,83.8,4.0,5.0,terrano,nissan,97972,dehradun,fwd,12
suv,manual,petrol,802999.9999999999,999.0,71.02,3.0,5.0,magnite,nissan,30093,hyderabad,,5
hatchback,manual,petrol,291000.0,1198.0,67.04,3.0,5.0,micra active,nissan,79181,ahmedabad,fwd,11
suv,manual,diesel,430999.99999999994,1461.0,83.8,4.0,5.0,terrano,nissan,103960,bangalore,fwd,11
hatchback,automatic,petrol,449000.0,1198.0,76.0,3.0,5.0,micra,nissan,21638,pune,fwd,9
suv,manual,petrol,607000.0,999.0,71.02,3.0,5.0,magnite,nissan,16457,noida,,4
suv,manual,diesel,384000.0,1461.0,108.5,4.0,5.0,terrano,nissan,107033,gurgaon,fwd,12
suv,manual,diesel,405000.0,1461.0,83.8,4.0,5.0,terrano,nissan,94397,gurgaon,fwd,11
hatchback,automatic,petrol,324000.0,1198.0,76.0,3.0,5.0,micra,nissan,62733,ahmedabad,fwd,13
hatchback,manual,petrol,307000.0,1198.0,67.04,3.0,5.0,micra active,nissan,46494,chennai,fwd,12
suv,manual,diesel,451999.99999999994,1461.0,83.8,4.0,5.0,terrano,nissan,85367,gurgaon,fwd,10
hatchback,manual,petrol,159000.0,1198.0,75.0,3.0,5.0,micra,nissan,55201,ghaziabad,fwd,14
hatchback,manual,petrol,204999.99999999997,1198.0,75.0,3.0,5.0,micra,nissan,31642,pune,fwd,14
suv,manual,petrol,475000.0,1598.0,102.5,4.0,5.0,terrano,nissan,70000,new delhi,fwd,12
sedan,automatic,petrol,313000.0,2349.0,,4.0,5.0,teana,nissan,68447,hyderabad,,17
hatchback,manual,petrol,145000.0,1198.0,75.0,3.0,5.0,micra,nissan,99180,pune,fwd,14
suv,automatic,petrol,1000000.0,999.0,98.63,3.0,5.0,magnite,nissan,5505,gurgaon,,4
hatchback,manual,petrol,140000.0,1198.0,63.1,4.0,5.0,micra,nissan,109078,jaipur,fwd,13
suv,manual,diesel,400000.0,1461.0,83.8,4.0,5.0,terrano,nissan,111031,hyderabad,fwd,13
suv,automatic,diesel,520000.0,1461.0,108.6,4.0,5.0,terrano,nissan,65103,gurgaon,fwd,9
suv,manual,diesel,900000.0,1461.0,108.0,4.0,5.0,kicks,nissan,49656,chennai,fwd,7
hatchback,manual,petrol,150000.0,1198.0,75.0,3.0,5.0,micra,nissan,67646,jaipur,fwd,15
suv,manual,diesel,600000.0,1461.0,83.8,4.0,5.0,terrano,nissan,97206,gurgaon,fwd,12
suv,manual,diesel,229999.99999999997,1461.0,83.8,4.0,5.0,terrano,nissan,174879,gurgaon,fwd,13
suv,manual,petrol,700000.0,999.0,71.02,3.0,5.0,magnite,nissan,12165,ahmedabad,,5
suv,manual,diesel,500000.0,1461.0,83.8,4.0,5.0,terrano,nissan,118586,pune,fwd,11
sedan,manual,petrol,160000.0,1498.0,97.7,4.0,5.0,sunny,nissan,65092,pune,fwd,15
suv,manual,petrol,665000.0,1498.0,104.55,4.0,5.0,kicks,nissan,19348,chennai,fwd,7
suv,manual,diesel,380000.0,1461.0,83.8,4.0,5.0,terrano,nissan,124772,gurgaon,fwd,12
sedan,manual,petrol,250000.0,1498.0,97.7,4.0,5.0,sunny,nissan,81977,bangalore,fwd,13
suv,manual,diesel,325000.0,1461.0,83.8,4.0,5.0,terrano,nissan,142491,lucknow,fwd,12
suv,manual,diesel,595000.0,1461.0,83.8,4.0,5.0,terrano,nissan,80000,hyderabad,fwd,11
suv,manual,diesel,500000.0,1461.0,83.8,4.0,5.0,terrano,nissan,68147,bangalore,fwd,13
suv,automatic,petrol,944999.9999999999,999.0,98.63,3.0,5.0,magnite,nissan,20000,mumbai,,4
suv,automatic,petrol,944000.0,999.0,98.63,3.0,5.0,magnite,nissan,6542,bangalore,,5
sedan,manual,diesel,545000.0,1461.0,84.8,4.0,5.0,sunny,nissan,52537,thane,fwd,10
hatchback,automatic,petrol,380000.0,1198.0,75.94,3.0,5.0,micra,nissan,68000,thrissur,fwd,12
suv,manual,petrol,500000.0,1598.0,102.5,4.0,5.0,terrano,nissan,35529,pune,fwd,10
sedan,manual,diesel,220000.00000000003,1461.0,84.8,4.0,5.0,sunny,nissan,142215,gurgaon,fwd,12
sedan,manual,diesel,250000.0,1461.0,84.8,4.0,5.0,sunny,nissan,92540,dehradun,fwd,14
hatchback,automatic,petrol,425000.0,1198.0,76.0,3.0,5.0,micra,nissan,70000,hyderabad,fwd,11
hatchback,automatic,petrol,375000.0,1198.0,76.0,3.0,5.0,micra,nissan,45000,pune,fwd,12
hatchback,manual,diesel,250000.0,1461.0,63.1,4.0,5.0,micra,nissan,91664,bangalore,fwd,14
hatchback,manual,diesel,185000.0,1461.0,63.1,4.0,5.0,micra,nissan,76278,pune,two whhel drive,14
suv,manual,diesel,500000.0,1461.0,83.8,4.0,5.0,terrano,nissan,96716,chennai,fwd,12
sedan,manual,diesel,700000.0,1461.0,84.8,4.0,5.0,sunny,nissan,46186,bangalore,fwd,8
hatchback,manual,petrol,400000.0,1198.0,67.04,3.0,5.0,micra active,nissan,63977,ahmedabad,fwd,8
suv,manual,petrol,950000.0,1498.0,104.55,4.0,5.0,kicks,nissan,17826,hyderabad,fwd,5
hatchback,automatic,petrol,350000.0,1198.0,76.0,3.0,5.0,micra,nissan,20106,gurgaon,fwd,11
hatchback,manual,diesel,200000.0,1461.0,63.1,4.0,5.0,micra,nissan,169560,bangalore,two whhel drive,15
suv,manual,diesel,483000.0,1461.0,83.8,4.0,5.0,terrano,nissan,161882,hyderabad,fwd,12
suv,manual,petrol,840000.0,999.0,71.02,3.0,5.0,magnite,nissan,13264,thane,,5
suv,manual,petrol,625000.0,1498.0,104.55,4.0,5.0,kicks,nissan,41035,jaipur,fwd,7
suv,manual,diesel,320000.0,1461.0,83.8,4.0,5.0,terrano,nissan,82053,gurgaon,fwd,12
suv,manual,diesel,250000.0,1461.0,83.8,4.0,5.0,terrano,nissan,109403,lucknow,fwd,12
hatchback,manual,petrol,350000.0,1198.0,67.04,3.0,5.0,micra active,nissan,22109,lucknow,fwd,9
suv,manual,diesel,413999.99999999994,1461.0,108.5,4.0,5.0,terrano,nissan,99348,dehradun,fwd,12
hatchback,manual,petrol,300000.0,1198.0,67.04,3.0,5.0,micra active,nissan,27014,lucknow,fwd,9
hatchback,manual,petrol,358000.0,1198.0,67.04,3.0,5.0,micra active,nissan,70934,hyderabad,fwd,10
hatchback,manual,petrol,425000.0,1198.0,75.0,3.0,5.0,micra,nissan,42615,chennai,fwd,11
hatchback,manual,diesel,150000.0,1461.0,,4.0,5.0,micra,nissan,64706,kolkata,,15
suv,manual,petrol,650000.0,999.0,71.02,3.0,5.0,magnite,nissan,23584,pune,,5
hatchback,manual,petrol,200000.0,1198.0,75.0,3.0,5.0,micra,nissan,80600,gurgaon,fwd,15
suv,manual,petrol,850000.0,999.0,71.02,3.0,5.0,magnite,nissan,547,pune,,4
hatchback,automatic,petrol,400000.0,1198.0,76.0,3.0,5.0,micra,nissan,60727,chennai,fwd,11
hatchback,manual,petrol,200000.0,1198.0,75.0,3.0,5.0,micra,nissan,83527,hyderabad,fwd,15
suv,manual,petrol,800000.0,999.0,71.02,3.0,5.0,magnite,nissan,10905,surat,,5
hatchback,automatic,petrol,275000.0,1198.0,76.0,3.0,5.0,micra,nissan,56409,vadodara,fwd,12
suv,manual,diesel,1050000.0,1461.0,108.0,4.0,5.0,kicks,nissan,37043,gurgaon,fwd,7
sedan,manual,diesel,200000.0,1461.0,84.8,4.0,5.0,sunny,nissan,115328,jaipur,fwd,14
suv,manual,diesel,350000.0,1461.0,83.8,4.0,5.0,terrano,nissan,101334,gurgaon,fwd,11
suv,manual,diesel,320000.0,1461.0,108.5,4.0,5.0,terrano,nissan,83180,pune,fwd,13
suv,manual,petrol,550000.0,999.0,71.02,3.0,5.0,magnite,nissan,4534,kolkata,,5
suv,manual,diesel,405999.99999999994,1461.0,83.8,4.0,5.0,terrano,nissan,95117,kolkata,fwd,12
hatchback,automatic,petrol,250000.0,1198.0,76.0,3.0,5.0,micra,nissan,89174,gurgaon,fwd,12
sedan,manual,diesel,551000.0,1461.0,84.8,4.0,5.0,sunny,nissan,61894,bhubaneswar,fwd,8
hatchback,automatic,petrol,350000.0,1198.0,76.0,3.0,5.0,micra,nissan,31776,dehradun,fwd,10
hatchback,manual,petrol,350000.0,1198.0,67.04,3.0,5.0,micra active,nissan,26218,pune,fwd,8
suv,manual,petrol,547000.0,999.0,71.02,3.0,5.0,magnite,nissan,25166,kanpur,,5
suv,manual,petrol,815000.0,1498.0,104.55,4.0,5.0,kicks,nissan,13133,dehradun,fwd,5
hatchback,manual,petrol,356000.0,1198.0,67.04,3.0,5.0,micra active,nissan,63341,hyderabad,fwd,11
hatchback,automatic,petrol,357000.0,1198.0,75.94,3.0,5.0,micra,nissan,24810,kolkata,fwd,11
suv,manual,diesel,821000.0000000001,1461.0,108.5,4.0,5.0,kicks,nissan,117810,lucknow,fwd,7
suv,manual,diesel,350000.0,1461.0,108.5,4.0,5.0,terrano,nissan,133451,chandigarh,fwd,11
hatchback,manual,petrol,180000.0,1198.0,75.0,3.0,5.0,micra,nissan,47910,rajkot,fwd,15
sedan,automatic,petrol,509999.99999999994,1498.0,99.6,4.0,5.0,sunny,nissan,30535,pune,fwd,9
suv,manual,petrol,826000.0,999.0,71.02,3.0,5.0,magnite,nissan,4978,pune,,5
sedan,automatic,petrol,250000.0,2496.0,179.5,6.0,5.0,teana,nissan,87727,pune,fwd,16
hatchback,manual,petrol,148000.0,1198.0,67.04,3.0,5.0,micra active,nissan,141185,lucknow,fwd,13
hatchback,automatic,petrol,420000.0,1198.0,75.94,3.0,5.0,micra,nissan,72090,hyderabad,fwd,8
sedan,manual,diesel,200000.0,1461.0,84.8,4.0,5.0,sunny,nissan,174529,rajkot,fwd,13
suv,manual,petrol,684000.0,1498.0,104.55,4.0,5.0,kicks,nissan,32012,ahmedabad,fwd,5
suv,manual,diesel,515000.00000000006,1461.0,108.5,4.0,5.0,terrano,nissan,60084,hyderabad,fwd,12
suv,manual,petrol,600000.0,999.0,71.02,3.0,5.0,magnite,nissan,16387,gurgaon,,5
hatchback,manual,diesel,225000.0,1461.0,63.1,4.0,5.0,micra,nissan,77464,agra,two whhel drive,14
hatchback,manual,petrol,133000.0,1198.0,75.0,3.0,5.0,micra,nissan,107037,kolkata,fwd,15
suv,manual,diesel,976000.0,1461.0,108.0,4.0,5.0,kicks,nissan,4696,kolkata,fwd,7
hatchback,manual,diesel,169000.0,1461.0,63.1,4.0,5.0,micra,nissan,48692,kolkata,two whhel drive,15
hatchback,manual,diesel,175000.0,1461.0,63.1,4.0,5.0,micra,nissan,55818,kolkata,two whhel drive,14
hatchback,manual,petrol,299000.0,1198.0,75.0,3.0,5.0,micra,nissan,56200,bangalore,fwd,14
suv,manual,diesel,555000.0,1461.0,108.5,4.0,5.0,terrano,nissan,76059,gurgaon,fwd,10
sedan,manual,petrol,341000.0,1498.0,97.7,4.0,5.0,sunny,nissan,62172,pune,fwd,13
suv,manual,diesel,416000.0,1461.0,83.8,4.0,5.0,terrano,nissan,86019,rajkot,fwd,12
suv,manual,petrol,1395000.0,1498.0,104.55,4.0,,kicks,nissan,27000,bangalore,,6
sedan,manual,diesel,423000.00000000006,1461.0,84.8,4.0,5.0,sunny,nissan,75055,chennai,fwd,13
sedan,automatic,petrol,731000.0,1498.0,99.6,4.0,5.0,sunny,nissan,14691,ghaziabad,fwd,7
hatchback,manual,diesel,298000.0,1461.0,63.1,4.0,5.0,micra,nissan,131413,jaipur,fwd,11
hatchback,manual,petrol,330000.0,1198.0,75.0,3.0,5.0,micra,nissan,52000,pune,fwd,11
suv,automatic,petrol,869999.9999999999,999.0,98.63,3.0,5.0,magnite,nissan,26113,hyderabad,,5
hatchback,manual,diesel,335000.0,1461.0,63.1,4.0,5.0,micra,nissan,50000,kurukshetra,fwd,9
sedan,manual,diesel,445000.0,1461.0,84.8,4.0,5.0,sunny,nissan,42000,visakhapatnam,fwd,10
hatchback,automatic,petrol,400000.0,1198.0,76.0,3.0,5.0,micra,nissan,45000,dehradun,fwd,10
sedan,manual,petrol,409999.99999999994,1498.0,97.7,4.0,5.0,sunny,nissan,90000,kottayam,fwd,12
suv,manual,diesel,385000.0,1461.0,83.8,4.0,5.0,terrano,nissan,70000,new delhi,fwd,12
sedan,manual,diesel,150000.0,1461.0,84.8,4.0,5.0,sunny,nissan,141738,gurgaon,fwd,13
sedan,manual,petrol,180000.0,1498.0,97.7,4.0,5.0,sunny,nissan,80000,navsari,fwd,14
sedan,manual,petrol,193000.0,1498.0,97.7,4.0,5.0,sunny,nissan,70000,navsari,fwd,14
hatchback,manual,diesel,250000.0,1461.0,63.1,4.0,5.0,micra,nissan,120000,ludhiana,fwd,13
